記号,銘柄,株価,PER,予想PER,EPS,ROE,利益率,配当利回り,PBR,ROA,RSI,MA50,FCFマージン,粗利率,アクルーアル,MACD_GC,MACD_DC,次回決算日,決算猶予日数,出来高,平均出来高50日,200日MA,20日高値,配当日,52週高値,52週下落率,静寂後急増,BBスクイーズ,RSIダイバージェンス
SLB,SLB Limited,46.130001068115234,20.321587,13.887176,2.27,0.14066,0.09263,2.58,2.634645,0.06467,17.043475953301453,53.4918000793457,0.1272263918449647,0.18222807214069675,-0.056772617919370126,0,0,2026/07/24,17,4454950,14577103.0,45.29927867889404,56.54999923706055,2026/06/03,58.82,0.21574292641762607,0,0,0
STX,Seagate Technology Holdings PLC,819.0,77.92578,29.89959,10.51,17.8797,0.21599,0.34,167.82787,0.24664,34.6186211439385,850.1014526367187,0.08991975376497746,0.3517643179070023,0.0481116789230961,0,0,2026/07/28,21,2415300,4490076.0,462.22217742919923,1093.260498046875,2026/06/24,1145.0,0.2847161572052402,0,0,0
SRE,DBA Sempra,94.94999694824219,32.295918,17.142702,2.94,0.05689,0.1443,2.83,1.924207,0.01809,64.09343033891834,91.40687316894531,-0.44132243468106847,0.4661363304627062,-0.024603618391385126,0,0,2026/08/06,30,766292,3828893.84,90.38959636688233,94.94999694824219,2026/06/25,101.04,0.06027318934835529,0,0,0
NOW,"ServiceNow, Inc.",113.66000366210938,67.65477,22.611301,1.68,0.1607,0.12586,0.0,9.994724,0.056560002,60.33470825992331,100.82260055541992,0.3413917758698599,0.7753426720891701,-0.141946386051156,0,0,2026/07/22,15,13159720,28774910.4,132.06971992492674,114.19000244140625,-,210.2,0.4592768617406785,0,0,0
SHW,Sherwin-Williams Company (The),343.7049865722656,33.048557,25.944914,10.4,0.60723,0.1086,0.92,19.019701,0.09445,67.75630684077632,317.44355407714846,0.112580225075612,0.48847685827362847,-0.03409428724755518,0,0,2026/07/28,21,516583,2419793.66,332.2056967163086,352.4800109863281,2026/05/22,379.65,0.09467934525940828,0,0,0
SPG,"Simon Property Group, Inc.",228.56500244140625,15.894646,33.90976,14.38,1.1359,0.70594,3.91,15.383296,0.05562,68.0514764892102,208.19943084716797,0.5031349649344293,0.818993307413538,0.01209317255040121,0,0,2026/08/10,34,325914,1967898.28,189.12567848205566,228.56500244140625,2026/06/09,229.54,0.004247615050072938,0,0,0
SWKS,"Skyworks Solutions, Inc.",60.86000061035156,25.358332,11.819449,2.4,0.06171,0.08931,4.59,1.5875418,0.03537,23.61207451702532,70.7451872253418,0.26325576843084,0.41158335168465093,-0.10404193507641783,0,0,2026/08/04,28,1418880,5351339.6,64.95923809051514,76.26000213623047,2026/05/26,90.9,0.3304730405901919,0,0,0
SJM,The J.M. Smucker Company,112.83000183105469,0.0,10.530944,-1.3,-0.02386,-0.015319999,3.94,2.1708515,0.05065,44.90330592317487,104.98662887573242,0.12774420223403196,0.3352705255830912,-0.09940565002404528,0,0,2026/08/27,51,285477,1788753.54,102.08435661315917,117.05000305175781,2026/05/15,119.39,0.05494596003807114,0,0,0
SW,Smurfit WestRock plc,45.11000061035156,62.652775,14.052259,0.72,0.02113,0.01217,3.96,1.3083706,0.03013,53.42467125446518,41.55729156494141,0.0384874434715674,0.1938163507489015,-0.05963637974178976,0,0,2026/07/29,22,1392623,5620626.46,40.450947551727296,46.97999954223633,2026/05/15,52.65,0.14320986495058757,0,0,0
SNA,Snap-On Incorporated,407.6000061035156,21.053719,19.140644,19.36,0.18202,0.19601,2.36,3.5433927,0.099180005,65.72671141234517,379.98189025878906,0.19505052268187195,0.517290199957332,-0.007703006312185728,0,0,2026/07/16,9,70203,355204.06,359.2997421264648,413.6199951171875,2026/05/20,414.62,0.016931151166090345,0,0,0
SOLV,Solventum Corporation,75.8949966430664,9.289474,10.77055,8.17,0.34794998,0.17332001,0.0,2.6504276,0.02747,47.05881039544228,75.17829956054688,-0.0012012012012012011,0.5346546546546547,0.08304183573527354,0,0,-,-63,423232,1843264.64,74.59227506637573,82.45999908447266,-,88.2,0.1395125097158004,0,0,0
SO,Southern Company (The),97.69000244140625,24.984655,19.865746,3.91,0.109910004,0.14458999,3.17,2.966596,0.03237,62.49192856055759,93.68876281738281,-0.0993130985009982,0.4846885256995906,-0.035069355253018235,0,0,2026/07/30,23,1846918,6136280.36,91.59934799194336,97.9800033569336,2026/05/18,100.84,0.031237579914654437,0,0,0
LUV,Southwest Airlines Company,49.28960037231445,32.859734,10.542306,1.5,0.10062,0.02829,1.42,3.5041661,0.01936,63.99078518486,43.22154838562012,-0.029611944553326445,0.1744289634037701,-0.04820893981624858,0,1,2026/07/22,15,1583719,6595392.38,40.12582654953003,52.09000015258789,2026/06/11,55.11,0.10561421933742599,0,0,0
SWK,"Stanley Black & Decker, Inc.",90.29000091552734,37.004097,14.498665,2.44,0.04165,0.024360001,3.59,1.5634632,0.03329,60.24635624515331,81.0394270324707,0.045464759689102734,0.30325040977105694,-0.026798533212199382,0,0,2026/07/29,22,306221,1752518.42,75.13208490371704,94.12000274658203,2026/06/08,95.16,0.05117695549046504,0,0,0
SBUX,Starbucks Corporation,103.23500061035156,78.80534,34.318775,1.31,0.0,0.03888,2.43,-13.896217,0.07377,55.06311576499275,101.95580474853516,0.06567270145544905,0.22771108314239305,-0.09029128942494777,0,0,2026/07/29,22,2335654,8011579.08,92.09093437194824,104.5999984741211,2026/08/14,108.88,0.0518460634611355,0,0,0
STT,State Street Corporation,179.3000030517578,18.203045,12.533422,9.85,0.11261,0.21295,1.91,2.06073,0.00801,69.74973074088771,159.3275961303711,0.7764411027568923,0.0,-0.024458607774411483,1,0,2026/07/16,9,815103,2132510.06,132.24543354034424,179.3000030517578,2026/07/01,179.6,0.0016703616271836405,0,0,0
STLD,"Steel Dynamics, Inc.",228.66000366210938,24.50804,12.444509,9.33,0.15247,0.07216,0.93,3.6038394,0.06657,24.719656411012394,244.92844818115233,0.02759094243301312,0.13160797401887628,-0.016074454103526356,0,0,2026/07/20,13,418905,1180742.1,188.7315057373047,282.12017822265625,2026/06/30,288.74,0.2080764574977164,0,0,0
STE,STERIS plc (Ireland),215.05499267578125,27.119167,17.656403,7.93,0.11368,0.13179,1.18,2.9278302,0.06652,59.54398221738759,211.4735900878906,0.1638167758890817,0.4424771306794252,-0.05207130350556942,0,0,2026/08/05,29,165785,829385.7,235.9119556427002,218.1999969482422,2026/06/08,269.44,0.20184459369142943,0,0,0
SYK,Stryker Corporation,327.1199951171875,37.86111,19.560183,8.64,0.152,0.13205,1.08,5.457366,0.07716,61.692930244508204,308.1677001953125,0.17052874661570314,0.6396321070234113,-0.037580469860379564,0,0,2026/07/30,23,1174350,2826789.0,345.1056092834473,331.82415771484375,2026/06/30,404.87,0.19203696219233954,0,0,0
SMCI,"Super Micro Computer, Inc.",26.440000534057617,13.907894,8.33173,1.9,0.17877,0.03701,0.0,2.0977216,0.05524,40.03614913072123,33.414599838256834,0.0697390802366025,0.11059154174200105,-0.0435619426399349,0,0,2026/08/04,28,24030554,55371781.08,34.83654991149902,43.9900016784668,-,62.36,0.5760102544249901,0,0,0
SYF,Synchrony Financial,76.13999938964844,7.8819876,7.200967,9.66,0.2178,0.36393002,1.56,1.6820201,0.02957,55.81748855300197,73.51651596069335,0.6575662505840731,0.0,-0.05289054956127461,0,0,2026/07/21,14,686887,3646711.74,73.8564107131958,78.66000366210938,2026/05/05,88.77,0.1422778034285407,0,0,0
SNPS,"Synopsys, Inc.",436.81500244140625,99.72945,25.305885,4.38,0.03824,0.089090005,0.0,2.7437956,0.014939999,40.698952915115605,482.0189013671875,0.1912560187735552,0.7698457566565516,-0.003865009502127976,0,0,-,-41,552623,1955974.46,456.64797637939455,473.4800109863281,-,651.73,0.32976078676536874,0,1,1
SYY,Sysco Corporation,84.11000061035156,23.36389,16.95821,3.6,0.81894994,0.02079,2.61,17.508327,0.08294,75.01995840005435,76.39162872314454,0.0197124247265577,0.1839621482118717,-0.025472473294987676,0,0,2026/07/28,21,1104418,3757134.36,77.25652973175049,84.83000183105469,2026/07/02,91.85,0.08426782133531227,0,0,0
TMUS,"T-Mobile US, Inc.",187.8800048828125,19.9448,13.331717,9.42,0.18024999,0.116459996,2.24,3.6509912,0.05865,49.10584386203056,185.90295623779298,0.1746934061080977,0.6288713494660794,-0.0773500823309934,1,0,2026/07/23,16,2326513,5737100.26,201.71868469238282,189.10000610351562,2026/08/28,261.56,0.2816944300244208,0,0,1
TROW,"T. Rowe Price Group, Inc.",120.29499816894531,12.907189,12.33409,9.32,0.18688999,0.28278,4.37,2.398417,0.10848,77.52650788892316,105.23918716430664,0.20222015639525345,0.5127002788866408,0.02326765120138337,0,0,2026/07/31,24,751420,2164684.4,98.96682281494141,120.29499816894531,2026/06/15,121.17,0.007221274499089619,0,0,0
TTWO,"Take-Two Interactive Software, ",259.5299987792969,0.0,25.920393,-1.63,-0.105579995,-0.0448,0.0,13.704916,-0.00535,85.3181083981334,228.0824005126953,0.06933177092722793,0.5723363980530016,-0.09831400801432347,0,0,2026/08/10,34,825478,2615837.56,230.9674501800537,259.5299987792969,-,265.65,0.023037836328639573,0,0,1
TPR,"Tapestry, Inc.",146.97500610351562,44.946484,18.926079,3.27,0.60914004,0.08442,1.1,43.573975,0.16443,42.02264959104737,141.49270050048827,0.15603292110630892,0.7544039824839175,-0.15703973862168527,0,0,-,-61,583775,2671399.5,131.56268810272218,150.99000549316406,2026/06/05,161.97,0.09257883494773338,0,1,0
TRGP,"Targa Resources, Inc.",269.2900085449219,27.47857,21.833464,9.8,0.74097997,0.12874,1.61,18.435682,0.09126,56.60844802047331,262.4880062866211,0.03430172125226828,0.2939342153943729,-0.07908511245757066,0,0,2026/08/06,30,333232,1236398.64,211.26077774047852,273.45001220703125,2026/04/30,280.0,0.038249969482421875,0,1,0
TGT,Target Corporation,127.3156967163086,16.818453,14.267989,7.57,0.22015,0.03243,3.68,3.526946,0.056750003,42.53005219671477,127.77450332641601,0.027056690208054974,0.2793376598587517,-0.048024878130778284,0,0,2026/08/19,43,1224551,5179567.02,108.29968544006347,141.1999969482422,2026/08/12,142.82,0.10855834815636045,0,0,0
TEL,TE Connectivity plc,196.33999633789062,20.055159,15.561259,9.79,0.22719999,0.15543,1.49,4.334216,0.0955,29.62962265258713,206.99758331298827,0.18555207971266366,0.3521608156644653,-0.0915832702045373,0,0,2026/07/22,15,725027,2659768.54,220.02591354370117,217.63999938964844,2026/08/21,252.56,0.2226005846615037,0,0,0
TDY,Teledyne Technologies Incorpora,640.3699951171875,32.4896,24.627853,19.71,0.09049,0.14987001,0.0,2.8130202,0.04893,54.97311075080476,627.9560021972657,0.1756221996925794,0.4275762828269614,-0.019397721994334427,0,0,2026/07/22,15,97209,318866.18,593.0087979125976,666.9000244140625,-,693.38,0.0764515920315159,0,0,1
TER,"Teradyne, Inc.",344.1549987792969,63.845085,34.982647,5.39,0.2875,0.22553,0.14,17.13514,0.15835,39.06747398670166,383.3714837646484,0.14119204118840487,0.582235431457569,-0.028771399935796905,0,0,2026/07/29,22,3015446,4737908.92,270.2508117294312,483.8399963378906,2026/05/21,487.91,0.2946342588196658,0,0,0
TSLA,"Tesla, Inc.",408.9599914550781,375.133,160.54489,1.09,0.04901,0.03946,0.0,18.673563,0.022330001,49.36532672027395,407.7699987792969,0.06559313275754795,0.18026511436616155,-0.07948129979826712,0,0,2026/07/22,15,22494878,50434735.56,418.51400009155276,425.29998779296875,-,498.83,0.18016159522266476,0,0,0
TXN,Texas Instruments Incorporated,294.6099853515625,50.274742,30.77397,5.86,0.32347,0.29108,1.87,15.9792795,0.12161,43.484310303716946,297.2232855224609,0.1472118538626852,0.5702409229725144,-0.06222350730085297,0,0,2026/07/22,15,3119717,9053842.34,215.17441673278807,332.2799987792969,2026/05/05,334.03,0.11801339594778157,0,0,0
TPL,Texas Pacific Land Corporation,400.5899963378906,54.95062,5.478528,7.29,0.36466,0.60025,0.6,17.758223,0.25188,64.71091537054241,397.9664013671875,0.04025983788321076,0.8545947706686378,-0.039755359217583185,0,0,2026/08/05,29,93348,431566.96,376.0359573364258,437.6400146484375,2026/06/01,547.2,0.26792763827139876,0,0,1
TXT,Textron Inc.,92.06999969482422,17.570612,12.62866,5.24,0.12254,0.0615,0.09,2.000391,0.04557,45.508018008645294,91.10017044067382,0.06277451179133725,0.18210689911480504,-0.021567654034971594,0,0,2026/07/28,21,248881,1489619.62,88.99188644409179,93.83999633789062,2026/06/12,101.57,0.09353155759747736,0,0,0
TMO,Thermo Fisher Scientific Inc,514.9600219726562,28.341223,18.894073,18.17,0.13523,0.15151,0.36,3.684866,0.04997,69.30712251005323,474.1081842041016,0.14123482281123056,0.4093408443117804,-0.010095792211558504,0,0,2026/07/23,16,536133,2373988.66,525.9175625610352,523.4400024414062,2026/06/15,643.99,0.20036021992165057,0,0,0
TJX,"TJX Companies, Inc. (The)",152.52999877929688,29.675098,26.484673,5.14,0.6125,0.09402,1.27,16.202465,0.13871999,22.3880257099472,156.8091372680664,0.08144504074736633,0.30963029218843174,-0.03858305141610982,0,0,2026/08/19,43,1517593,6058155.86,152.54588020324707,168.41000366210938,2026/08/13,170.0,0.10276471306295956,0,0,0
TKO,"TKO Group Holdings, Inc.",195.88999938964844,72.821556,42.018265,2.69,0.06736,0.044699997,1.62,4.349728,0.03852,45.61693478067197,195.36610809326172,0.24471701113649807,0.5980797655660822,-0.07036232542954646,0,0,2026/08/05,29,291660,1484839.2,196.54947204589843,215.8800048828125,2026/06/15,226.94,0.13682030761589653,0,0,0
TTD,"The Trade Desk, Inc.",19.260000228881836,21.886364,8.968276,0.88,0.16735001,0.14571,0.0,3.6974466,0.06573,49.915395665250195,20.845600051879885,0.2703319149641403,0.7862547319254604,-0.08928934769112758,0,0,2026/08/06,30,4762157,20647343.14,32.061475048065184,19.889999389648438,-,91.45,0.7893931084868033,0,1,0
TSCO,Tractor Supply Company,30.549999237060547,15.049261,13.286536,2.03,0.45504,0.06909,3.18,6.3872046,0.08229999,47.692305640289646,31.249875984191895,0.04769948504404071,0.3642418993089817,-0.049312953124012515,0,0,2026/07/23,16,2665053,13426747.06,46.19307356834412,32.2599983215332,2026/05/27,63.99,0.522581665306133,0,1,0
TT,Trane Technologies plc,470.364990234375,35.878338,27.556696,13.11,0.36630002,0.13415,0.86,12.111259,0.11342,49.26980908341886,470.61571044921874,0.13185973107462282,0.3616094250512384,-0.01288006461040022,0,1,2026/07/29,22,329764,1400123.28,433.379189453125,503.4599914550781,2026/09/04,505.87,0.07018603547477614,0,0,0
TDG,Transdigm Group Incorporated,1328.0899658203125,41.450996,28.292213,32.04,0.0,0.21909,0.0,-8.080028,0.11769,61.515050441473704,1239.571796875,0.20563922545578078,0.6014041444909977,0.0015714348072809812,0,0,2026/08/04,28,93468,399111.36,1284.8503985595703,1348.489990234375,2025/09/02,1623.83,0.1821249971854735,0,0,0
TRV,"The Travelers Companies, Inc.",344.1099853515625,10.268875,12.0315695,33.51,0.25272,0.15537,1.47,2.2871747,0.04442,84.08187694914524,306.43635986328127,0.21721143606127633,0.0,-0.030047039830767945,0,0,2026/07/17,10,517009,1685992.18,290.59867752075195,344.1099853515625,2026/06/10,349.35,0.014999326315836618,0,0,0
TRMB,Trimble Inc.,53.27000045776367,27.890053,13.067005,1.91,0.08252,0.12375,0.0,2.189478,0.046529997,68.88889202855654,56.15239990234375,0.10060491177208486,0.6907423410364341,0.004059278350515464,0,0,2026/08/05,29,1504576,2942765.52,69.74069993972779,53.630001068115234,-,87.5,0.39119999476841516,0,0,0
TFC,Truist Financial Corporation,51.55500030517578,12.761139,10.119041,4.04,0.08579001,0.29624,4.05,1.083202,0.010190001,72.36362950349037,49.14986846923828,0.28244500221467594,0.0,-0.0007889863351950002,0,0,2026/07/17,10,2792889,8909407.78,47.401972980499266,51.65999984741211,2026/05/08,56.2,0.08265124012142742,0,0,0
TYL,"Tyler Technologies, Inc.",325.9949951171875,45.026936,21.989737,7.24,0.08930001,0.13262,0.0,3.8888555,0.04676,68.19852111007988,310.4666986083984,0.2661490177246885,0.46464066131010057,-0.05993004319276002,0,0,2026/07/29,22,223257,843309.14,394.1122235107422,325.9949951171875,1990/01/31,621.34,0.47533557292756384,0,0,0
TSN,"Tyson Foods, Inc.",59.029998779296875,46.480316,13.0730095,1.27,0.02619,0.00813,3.47,1.148533,0.0247,60.16450254096314,61.65560012817383,0.021619735126099816,0.06542862915817123,-0.04585629330569044,0,0,2026/08/03,27,874430,3354024.6,59.147054805755616,59.029998779296875,2026/09/01,69.48,0.15040301123637204,0,0,1
USB,U.S. Bancorp,63.14500045776367,13.237946,11.1270485,4.77,0.123500004,0.29294002,3.31,1.682207,0.0113699995,80.56041074504179,56.272578201293946,0.27925718290119134,0.0,-0.0005777466436530921,0,0,2026/07/16,9,2099028,8916600.56,52.36483619689941,63.14500045776367,2026/06/30,63.38,0.0037077870343378144,0,0,0
UBER,"Uber Technologies, Inc.",73.63999938964844,18.272951,16.653624,4.03,0.3531,0.15907,0.0,6.0589104,0.06943,51.59854599885698,73.12239990234374,0.18768864025222523,0.39754311090604993,-0.0007443124817967056,0,0,2026/08/05,29,5944955,20514587.1,80.89490005493164,76.19999694824219,-,101.99,0.2779684342617076,0,0,0
UDR,"UDR, Inc.",41.55500030517578,28.268707,74.20536,1.47,0.123500004,0.27782,4.22,4.176382,0.02214,72.0697895355017,37.988500061035154,0.3585469279344888,0.27105203066955474,-0.049519059326168235,0,0,2026/07/29,22,497420,4628506.4,36.02695810317993,41.55500030517578,2026/07/17,42.0,0.010595230829148065,0,0,0
ULTA,"Ulta Beauty, Inc.",453.3699951171875,16.980148,14.229234,26.7,0.47449002,0.09355,0.0,7.142497,0.15326001,42.836991416572815,492.0259979248047,0.08617497873768844,0.39097025535753765,-0.04990517615062319,0,0,2026/08/27,51,184159,810943.18,560.529299621582,488.45001220703125,2012/03/16,714.97,0.36588948470958577,0,1,0
UNP,Union Pacific Corporation,281.8042907714844,23.19377,20.489538,12.15,0.40686,0.29202,1.95,8.615761,0.09137999,67.57981869808424,267.2634344482422,0.2243574051407589,0.45777233782129745,-0.03087606531033889,0,0,2026/07/23,16,706964,2843911.28,242.9553830718994,282.5899963378906,2026/05/29,285.79,0.013946286533873281,0,0,0
UAL,"United Airlines Holdings, Inc.",128.64999389648438,11.507154,8.798693,11.18,0.25726998,0.06061,0.0,2.6303952,0.041360002,62.962947771023444,108.62760025024414,0.04328762485187066,0.2877941425427459,-0.06642423608204269,0,1,2026/07/15,8,1405919,5692564.38,103.6226999282837,136.11000061035156,2008/01/07,138.77,0.07292646900277895,0,0,0
UPS,"United Parcel Service, Inc.",111.55999755859375,18.05178,13.933679,6.18,0.33353,0.05943,5.96,5.8368645,0.07194,56.57197200668242,104.37145706176757,0.05374403627299489,0.18080102863716854,-0.03937611164317964,0,0,2026/07/28,21,1547952,5800115.04,98.49665874481201,111.55999755859375,2026/05/18,122.41,0.08863656924602767,0,1,0
URI,"United Rentals, Inc.",1057.2950439453125,27.006258,19.628452,39.15,0.28237,0.15319,0.72,7.3956885,0.088649996,45.41791295397625,1015.9477087402344,0.04112056649481334,0.38163861109385677,-0.09026987209535928,0,0,2026/07/22,15,189065,522889.3,890.3647225952149,1139.510009765625,2026/05/13,1143.69,0.07554053638196324,0,1,0
UNH,UnitedHealth Group Incorporated,426.1600036621094,32.066216,20.360687,13.29,0.121759996,0.02678,2.22,3.9533203,0.03783,58.72373557847052,391.65133178710937,0.035916410280471975,0.1852616479767275,-0.024681747264851527,0,0,2026/07/16,9,2135117,6856766.34,334.27583541870115,427.8900146484375,2026/06/15,430.2,0.009390972426523975,0,1,0
UHS,"Universal Health Services, Inc.",160.39500427246094,6.699875,6.3445964,23.94,0.21369,0.08563,0.51,1.3007251,0.08354,74.67922595493421,155.986474609375,0.04748391130140124,0.9044615411991676,-0.024189261014247346,0,0,2026/07/27,20,212294,1101537.88,195.34831909179687,160.39500427246094,2026/06/08,246.33,0.3488612662994319,0,0,1
VLO,Valero Energy Corporation,263.06500244140625,19.229897,12.01361,13.68,0.1585,0.03569,1.78,3.2724411,0.06487,61.368018650377834,250.23476806640625,0.04099863881258813,0.04376176775045441,-0.05997792646754501,0,0,2026/07/30,23,1034242,3045414.84,204.87622497558593,270.32000732421875,2026/05/21,274.92,0.04312162650441498,0,0,0
VEEV,Veeva Systems Inc.,194.0050048828125,34.33717,19.333336,5.65,0.13934,0.28370002,0.0,4.327764,0.07298,76.40811759449241,166.8087014770508,0.4429068093841257,0.7552604425672493,-0.056387087563087857,0,0,2026/09/02,57,1018941,3437866.82,212.55197555541992,194.0050048828125,-,310.5,0.37518516945954106,0,0,0
VTR,"Ventas, Inc.",93.68499755859375,170.33635,110.65114,0.55,0.0214,0.042600002,2.17,3.4696863,0.022119999,83.71558762742009,85.78456298828125,0.17177141505455967,0.4137936708730575,-0.05057073722059101,0,0,2026/07/29,22,796650,4632257.0,79.48204738616943,93.68499755859375,2026/06/30,94.5999,0.009671283388314947,0,0,0
VLTO,Veralto Corp,92.8499984741211,23.93041,19.899271,3.88,0.36463,0.17325,0.56,7.5888844,0.11322,78.87547408587425,86.17723541259765,0.18426312920225332,0.599491186625477,-0.017808397244248018,0,0,2026/07/23,16,591973,2445145.46,94.59060771942139,92.8499984741211,2026/06/30,110.11,0.15675235242828903,0,0,0
VRSN,"VeriSign, Inc.",266.80999755859375,29.51438,25.465775,9.04,0.0,0.49958,1.25,-10.981643,0.52069,44.67348347726061,278.73053955078126,0.6448750452734516,0.881504285886756,-0.2001659250320537,1,0,2026/07/23,16,275752,839599.04,255.86017417907715,288.0899963378906,2026/05/19,312.48,0.14615336162764422,0,0,0
VRSK,"Verisk Analytics, Inc.",192.41000366210938,29.375572,22.189522,6.55,0.0,0.2934,1.07,86.166595,0.17999001,62.4505059183046,176.43939208984375,0.38789989260259705,0.6987991017671754,-0.0851747235897022,0,0,2026/07/29,22,598280,2512907.6,202.53064720153807,192.41000366210938,2026/06/15,307.91,0.37510959805751887,0,0,0
VZ,Verizon Communications Inc.,42.64500045776367,10.40122,8.097501,4.1,0.17198,0.12462,6.73,1.7236571,0.0508,30.20134434378498,46.48449996948242,0.1423826443111346,0.5892279526163064,-0.04938183041522988,0,0,2026/07/24,17,21778569,27333671.38,43.67938150405884,48.11000061035156,2026/07/10,51.68,0.17482584253553266,0,0,0
VRTX,Vertex Pharmaceuticals Incorpor,524.780029296875,31.16271,24.52124,16.84,0.24197,0.35507,0.0,6.8887753,0.12142,85.55983710325312,450.5476013183594,0.26612117020656095,0.8624065726212994,0.012549233709004407,0,0,2026/08/03,27,1203608,1517740.16,445.25869979858396,529.5900268554688,-,531.86,0.013311718691243962,0,0,0
VRT,"Vertiv Holdings, LLC",301.3900146484375,75.726135,34.033524,3.98,0.45097,0.14372,0.08,29.252645,0.111499995,47.832707025946476,324.4129022216797,0.18449838219337433,0.363170705480992,-0.06395139366545478,0,0,2026/07/29,22,3536308,6353498.16,234.12562393188477,357.9599914550781,2026/06/15,379.935,0.20673269204354033,0,0,1
VTRS,Viatris Inc.,17.05500030517578,0.0,6.400297,-0.3,-0.01957,-0.02036,2.86,1.3548617,0.02306,60.396048685682956,16.03684883117676,0.12942747851383576,0.3505968573206806,-0.1567710139783992,0,0,2026/08/06,30,4224289,11436269.78,13.130862522125245,17.05500030517578,2026/05/22,17.53,0.027096388752094688,0,0,1
VICI,VICI Properties Inc.,27.229999542236328,9.325342,9.277683,2.92,0.11331,0.7683,6.74,1.032652,0.05381,47.460706035913724,27.52481948852539,0.6262065302153008,0.993327701943728,0.005682326970487736,0,0,2026/07/29,22,4244350,9439679.0,28.014334802627562,28.048683166503906,2026/06/18,34.01,0.1993531448916104,0,0,1
V,Visa Inc.,349.760009765625,30.493462,23.520552,11.47,0.60349,0.51679003,0.75,18.761936,0.19193001,69.31784091590896,327.54758911132814,0.539425,0.803625,-0.03012235638933221,0,0,2026/07/28,21,4171308,8592338.16,327.9718766784668,362.1300048828125,2026/05/12,365.02,0.041805901688606054,0,0,0
VST,Vistra Corp.,156.22500610351562,26.168344,14.456096,5.97,0.42898,0.11525,0.58,16.92212,0.06022,53.03567547329059,154.2632321166992,0.07430375465103169,0.3288984101928064,-0.07523465703971119,0,0,2026/08/07,31,1478105,4924178.1,167.61841026306152,167.77000427246094,2026/06/22,219.82,0.2893048580496969,0,0,0
VMC,Vulcan Materials Company (Holdi,297.6650085449219,35.268368,27.487513,8.44,0.13458,0.13809,0.68,4.5600986,0.06059,53.01361438971313,286.58976684570314,0.14296508040447797,0.2738411555074234,-0.04408876434097387,0,0,2026/07/30,23,295245,1205908.9,291.01584396362307,312.9700012207031,2026/05/22,331.09,0.10095439746014105,0,0,0
WRB,W.R. Berkley Corporation,71.63500213623047,15.176908,14.962988,4.72,0.20164,0.12639,0.56,2.741275,0.03672,67.59652275884925,67.04018562316895,0.233104983999153,0.0,-0.04091602402855152,0,0,2026/07/20,13,419705,2102296.1,69.14830438613892,72.08000183105469,2026/06/23,78.96,0.09276846332028274,0,0,0
GWW,"W.W. Grainger, Inc.",1345.3599853515625,36.233772,26.680433,37.13,0.46129,0.09696,0.68,16.167278,0.19511,55.70721758406953,1268.4254736328126,0.07418348010255267,0.3906476424032995,-0.03447891095737558,0,0,2026/08/04,28,93648,314904.96,1093.0994271850586,1374.780029296875,2026/05/11,1390.96,0.03278312435184156,0,1,0
WAB,Westinghouse Air Brake Technolo,255.72000122070312,36.118645,21.038515,7.08,0.11305001,0.10515001,0.47,3.9154203,0.06041,38.32239503536389,264.7093563842773,0.13423479896122503,0.3408256469956121,-0.026689020798405003,0,0,2026/07/22,15,455689,888937.78,235.01252807617186,282.45001220703125,2026/05/22,284.91,0.10245340205432206,0,0,0
WMT,Walmart Inc.,111.69000244140625,39.327465,33.992035,2.84,0.24132,0.03135,0.89,9.4269085,0.06835,29.390512609519774,122.16354949951172,0.020925090056550886,0.24926699786724774,-0.06910506273975298,0,0,2026/08/20,44,8825488,22700781.76,116.74826225280762,121.04000091552734,2026/08/21,135.16,0.17364603106387796,0,0,0
DIS,Walt Disney Company (The),97.04499816894531,15.5272,12.960156,6.25,0.1101,0.1154,1.54,1.5577797,0.04449,40.815678694624516,101.11914596557617,0.10671961874503574,0.3776436325125761,-0.028843525015948238,0,0,2026/08/05,29,4442119,9836904.38,105.12943019866944,103.0999984741211,2026/06/30,123.71,0.21554443319905167,0,0,1
WBD,"Warner Bros. Discovery, Inc. - ",26.280000686645508,0.0,691.579,-0.7,-0.049590003,-0.04665,0.0,2.0223165,0.01391,43.27629319631513,26.902200012207032,0.0827970827970828,0.44002037752037754,-0.03588949393015937,0,0,2026/08/06,30,3328168,19727387.36,25.806250038146974,27.200000762939453,-,30.0,0.1239999771118164,0,0,1
WM,"Waste Management, Inc.",236.13999938964844,34.124275,25.53577,6.92,0.29936,0.10994001,1.55,9.479346,0.065960005,75.09149898002119,220.37116149902343,0.11172829709569909,0.4043802571020473,-0.07276099050943602,0,0,2026/07/28,21,924605,2257480.1,220.04175804138183,236.13999938964844,2026/06/05,248.13,0.04832144686394857,0,0,0
WAT,Waters Corporation,377.239990234375,48.117344,22.912325,7.84,0.05212,0.11926,0.0,2.4216669,0.03313,68.75959551312043,350.92480102539065,0.17054067152225738,0.5928260511056505,-0.0019552648944657297,0,0,2026/08/04,28,290852,1073463.04,348.76405059814454,379.2900085449219,1996/11/26,414.15,0.08912232226397436,0,0,0
WEC,"WEC Energy Group, Inc.",118.54000091552734,23.755512,19.755646,4.99,0.11679,0.16239001,3.27,2.8339193,0.030439999,61.82291623204957,113.43388961791992,-0.10394791889878675,0.4217814103937715,-0.035340840051011,0,0,2026/07/29,22,368051,2112499.02,111.01745204925537,118.8499984741211,2026/05/14,119.8725,0.011115969755136988,0,0,0
